74,AFK,WYE,6,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
75,AFK,PLC,6,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
76,AFK,CHG,6,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
77,AHD,LHD,1,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
78,AHD,EPS,1,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
79,AHD,LHD,2,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
80,AHD,EPS,2,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
81,AHS,CWN,1,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
82,AHS,ERI,1,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
83,AHS,CWN,2,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
84,AHS,ERI,2,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
85,AWM,BDK,1,right,'{"SN":null,"TL":"8","GN":"8","GX":null}','2023/03/20 13:32'
86,AWM,RYS,1,left,'{"SN":null,"TL":"8","GN":"8","GX":null}','2023/03/20 13:32'
87,AWM,BDK,2,left,'{"SN":null,"TL":"8","GN":"8","GX":null}','2023/03/20 13:32'
88,AWM,RYS,2,right,'{"SN":null,"TL":"8","GN":"8","GX":null}','2023/03/20 13:32'
89,BAB,HHE,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
90,BAB,TBD,2,left,'{"SN":"8","TL":"8","GN":null,"GX":"8"}','2023/03/20 13:32'
91,BDK,LET,1,right,'{"SN":null,"TL":"8","GN":"8","GX":null}','2023/03/20 13:32'
92,BDK,RYS,1,left,'{"SN":null,"TL":"8","GN":"8","GX":null}','2023/03/20 13:32'
93,BDK,LET,2,left,'{"SN":null,"TL":"8","GN":"8","GX":null}','2023/03/20 13:32'
94,BDK,RYS,2,right,'{"SN":null,"TL":"8","GN":"8","GX":null}','2023/03/20 13:32'
95,BAL,SRC,1,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
96,BAL,SRH,1,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
97,BAL,WSW,1,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
98,BAL,SRC,2,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
99,BAL,SRH,2,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
100,BAL,WSW,2,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
101,BAL,SRC,3,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
102,BAL,SRH,3,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
103,BAL,WSW,3,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
104,BAL,SRC,4,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
105,BAL,SRH,4,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
106,BAL,WSW,4,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
107,BAD,EPD,1,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
108,BAD,BLM,1,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
109,BAA,FOD,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
110,BAA,BOG,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
111,BAA,CCH,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
112,BAA,FOD,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
113,BAA,BOG,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
114,BAA,CCH,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
115,BAA,FOD,3,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
116,BAA,BOG,3,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
117,BAA,CCH,3,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
118,BBL,SEV,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
119,BBL,OTF,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
120,BBL,SEV,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
121,BBL,OTF,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
122,BAK,WWR,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
123,BAK,VIC,3,left,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
124,BAK,CLJ,3,right,'{"SN":"10","TL":null,"GN":null,"GX":"10"}','2023/03/20 13:32'
125,BAK,VIC,4,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
126,BAK,CLJ,4,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
127,BAK,VIC,5,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
128,BAK,CLJ,5,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
129,BAY,CUF,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
130,BAY,HFN,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
131,BAY,CUF,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
132,BAY,HFN,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
133,BEC,RVB,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
134,BEC,BGM,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
135,BEC,RVB,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
136,BEC,BGM,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
137,BKJ,BIK,1,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
138,BDM,BSJ,1A,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
139,BDM,FLT,1A,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
140,BDM,WEL,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
141,BDM,BSJ,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
142,BDM,FLT,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
143,BDM,WEL,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
144,BDM,BSJ,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
145,BDM,FLT,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
146,BDM,WEL,3,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
147,BDM,BSJ,3,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
148,BDM,FLT,3,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
149,BDM,WEL,4,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
150,BDM,BSJ,4,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
151,BDM,FLT,4,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
152,BDH,HAV,1,right,'{"SN":"6","TL":null,"GN":null,"GX":"6"}','2023/03/20 13:32'
153,BDH,HLS,1,left,'{"SN":"6","TL":null,"GN":null,"GX":"6"}','2023/03/20 13:32'
154,BDH,CSA,1,left,'{"SN":"6","TL":null,"GN":null,"GX":"6"}','2023/03/20 13:32'
155,BDH,HAV,2,left,'{"SN":"6","TL":null,"GN":null,"GX":"6"}','2023/03/20 13:32'
156,BDH,HLS,2,right,'{"SN":"6","TL":null,"GN":null,"GX":"6"}','2023/03/20 13:32'
157,BDH,CSA,2,right,'{"SN":"6","TL":null,"GN":null,"GX":"6"}','2023/03/20 13:32'
158,BGM,BEC,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
159,BGM,CTF,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
